,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
94,94.0,217.0,8.159015925452718e+17,#M25 J2 clockwise exit | Clockwise | Congestion | Kent https://t.co/Ade89XF8f3 #uktraffic,2017-01-02T12:44:33.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
95,95.0,218.0,8.159017661223485e+17,#M25 clockwise within J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-02T12:45:14.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
96,96.0,221.0,8.15903272582189e+17,#M25 J2 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-02T12:51:13.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
101,101.0,230.0,8.159134460301107e+17,M25 clockwise within J13 | Clockwise | Congestion | Windsor and Maidenhead https://t.co/rx5YAnuEBD #breakingnews #uktraffic,2017-01-02T13:31:39.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
102,102.0,231.0,8.159149318327788e+17,M25 J2 anti-clockwise exit | Congestion https://t.co/Mrzv5D0MMm,2017-01-02T13:37:33.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
104,104.0,233.0,8.159159057964237e+17,M25 J2 anti-clockwise exit | Congestion https://t.co/FSoP7iS47F Thx 2 HW England,2017-01-02T13:41:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
108,108.0,242.0,8.15928194025005e+17,#M25 - MEDIUM - Surrey Clockwise - Congestion - Between J14 for A30 Surrey and J16 for M40 Fulmer,2017-01-02T14:30:15.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
110,110.0,245.0,8.159357160982446e+17,#M25 clockwise btwn J14 + J15 nr @HeathrowAirport reports of 2 lanes closed for a broken down vehicle. Please approach with care.,2017-01-02T15:00:08.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
111,111.0,246.0,8.159357163582423e+17,#M25 clockwise btwn J14 + J15 nr @HeathrowAirport reports of 2 lanes closed for a broken down vehicle. Please approach with care.,2017-01-02T15:00:08.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
112,112.0,247.0,8.159359981693215e+17,#M25 clockwise btwn J14 + J15 nr @HeathrowAirport The vehicle has now been moved to the hard shoulder. All lanes open. Delays will ease.,2017-01-02T15:01:15.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
113,113.0,248.0,8.159359981735199e+17,#M25 clockwise btwn J14 + J15 nr @HeathrowAirport The vehicle has now been moved to the hard shoulder. All lanes open. Delays will ease.,2017-01-02T15:01:15.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
114,114.0,249.0,8.159361234322391e+17,#M25 clockwise btwn J14 + J15 nr HeathrowAirport reports of 2 lanes closed for a broken down vehicle. Please approach with care. Thx 2 HW E…,2017-01-02T15:01:45.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
115,115.0,250.0,8.159361265905336e+17,#M25 clockwise btwn J14 + J15 nr HeathrowAirport The vehicle has now been moved to the hard shoulder. All lanes open. Delays will ease. Thx…,2017-01-02T15:01:46.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
116,116.0,251.0,8.15937228203561e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-02T15:06:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
117,117.0,252.0,8.15937229449261e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-02T15:06:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
118,118.0,253.0,8.159375928519926e+17,M25 J3 clockwise exit | Clockwise | Congestion,2017-01-02T15:07:36.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
119,119.0,254.0,8.159379755906048e+17,M25 J3 clockwise exit | Congestion https://t.co/vJhyiIQtSp,2017-01-02T15:09:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
120,120.0,256.0,8.159385115935048e+17,M25 J3 clockwise exit | Congestion https://t.co/qEK8F8llT6 Thx 2 HW England,2017-01-02T15:11:15.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
121,121.0,257.0,8.159391839991562e+17,"#Traffic #update M25 anti-clockwise between J26 and J25 | Anti-Clockwise | Vehicle Recovery https://t.co/G7EeIMTBsU January 2, 2017",2017-01-02T15:13:55.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
122,122.0,258.0,8.159392184215962e+17,M25 anti-clockwise between J26 and J25 | Vehicle Recovery https://t.co/uXvlFAzKE0,2017-01-02T15:14:03.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
123,123.0,259.0,8.159394872305213e+17,#M25 anti-clockwise between J26 and J25 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-02T15:15:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
124,124.0,260.0,8.159398559853732e+17,M25 anti-clockwise between J26 and J25 | Anti-Clockwise | Vehicle Recovery https://t.co/AuVbdxLcO8,2017-01-02T15:16:35.000Z,3818483657.0,Traffic Updates,Live news updates of the U.K. roads network,263.0,0.0
125,125.0,261.0,8.159401932786934e+17,M25 anti-clockwise between J26 and J25 | Vehicle Recovery https://t.co/MpIWvsf690 Thx 2 HW England,2017-01-02T15:17:56.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
126,126.0,263.0,8.159451681762468e+17,M25 anti-clockwise between J26 and J25 | Anti-Clockwise | Congestion https://t.co/URtCw5ZIEO,2017-01-02T15:37:42.000Z,3818483657.0,Traffic Updates,Live news updates of the U.K. roads network,263.0,0.0
127,127.0,264.0,8.159462770914263e+17,#M25 anti-clockwise between J26 and J25 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-02T15:42:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
128,128.0,265.0,8.159469007551529e+17,The #M25 anticlockwise is blocked due to an accident between J26 A121 (#WalthamAbbey) and J25 A10 (#Enfield).,2017-01-02T15:44:35.000Z,166946597.0,Heart Four Counties,Turning up the feel good for Herts Beds Bucks & Northants with Jamie and Amanda on Heart Breakfast and Hannah getting you home from 4!,17295.0,1.0
129,129.0,266.0,8.159480505564201e+17,"15:49 #M25 #Essex 
RTC blocked anticlockwise between J26 A121 Waltham Abbey &amp; J25 A10 Enfield https://t.co/BBeECfzoaB",2017-01-02T15:49:09.000Z,41393286.0,Real Time Travel,Real Time Travel News for the Felixstowe & Ipswich Areas Provided by IBPTS The Travel Experts in Local Bus Express Coach and Railway Operations,1826.0,0.0
130,130.0,267.0,8.159485319994778e+17,M25 J14 clockwise exit slip for (Heathrow) T5 | Clockwise | Congestion,2017-01-02T15:51:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
131,131.0,268.0,8.159485461469635e+17,#M25 J14 clockwise exit slip for (Heathrow) T5 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-02T15:51:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
132,132.0,269.0,8.159485474136474e+17,#M25 J14 clockwise exit slip for (Heathrow) T5 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-02T15:51:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
133,133.0,270.0,8.159486618971177e+17,M25 J14 clockwise exit slip for (Heathrow) T5 | Congestion https://t.co/kQiLzvBR01,2017-01-02T15:51:35.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
134,134.0,271.0,8.159487142043648e+17,M25 J14 clockwise exit slip for (Heathrow) T5 | Congestion https://t.co/Yi8LJgeV8X Thx 2 HW England,2017-01-02T15:51:47.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
135,135.0,273.0,8.159559656904458e+17,"16:21 #M25 #Essex 
RTC Cleared anticlockwise between J26 A121 Waltham Abbey &amp; J25 A10 Enfield",2017-01-02T16:20:36.000Z,41393286.0,Real Time Travel,Real Time Travel News for the Felixstowe & Ipswich Areas Provided by IBPTS The Travel Experts in Local Bus Express Coach and Railway Operations,1826.0,0.0
138,138.0,307.0,8.161052599909745e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-03T02:13:51.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
139,139.0,309.0,8.161090503709204e+17,#M25 anti-clockwise between J16 and J15 | Anti-Clockwise | Road Works | Buckinghamshire https://t.co/BKH1soQrFG #east #uktraffic,2017-01-03T02:28:54.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
140,140.0,310.0,8.161281370881393e+17,#M25 clockwise between J23 and J24 | Clockwise | Road Works | Hertfordshire https://t.co/dEIPFBJaOs #east #uktraffic,2017-01-03T03:44:45.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
141,141.0,311.0,8.161319722086892e+17,#M25 clockwise between J7 and J8 | Clockwise | Road Works | Surrey https://t.co/4OClqkvVxO #uktraffic,2017-01-03T03:59:59.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
142,142.0,316.0,8.161470899691356e+17,M25 anti-clockwise between J28 and J27 | Vehicle Fire https://t.co/3lfudJe59g,2017-01-03T05:00:04.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
143,143.0,317.0,8.161470959209759e+17,#M25 anti-clockwise between J28 and J27 - Vehicle Fire - Full details at https://t.co/l5EmoAw0RN,2017-01-03T05:00:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
144,144.0,318.0,8.161470969024963e+17,#M25 anti-clockwise between J28 and J27 - Vehicle Fire - Full details at https://t.co/LwI3prBa31,2017-01-03T05:00:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
145,145.0,319.0,8.161472275299369e+17,"#Traffic #update M25 anti-clockwise between J28 and J27 | Anti-Clockwise | Vehicle Fire https://t.co/w1ItkzEIag January 3, 2017",2017-01-03T05:00:36.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
146,146.0,321.0,8.161488844771451e+17,M25 anti-clockwise between J28 and J27 | Vehicle Fire https://t.co/nSLSGPGYxH Thx 2 HW England,2017-01-03T05:07:12.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
152,152.0,327.0,8.161511335929733e+17,#M25 clockwise between J27 and J28 | Clockwise | Road Works | Greater London Authority https://t.co/3uxZc6Q8N4 #east #uktraffic,2017-01-03T05:16:08.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
157,157.0,333.0,8.161656899040051e+17,"TRAVEL: M25 slowing already clockwise at J6.  It's a cold start too, so allow time for windscreen scraping activities.",2017-01-03T06:13:58.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0
158,158.0,334.0,8.16165689920725e+17,"TRAVEL: M25 slowing already clockwise at J6.  It's a cold start too, so allow time for windscreen scraping activities.",2017-01-03T06:13:58.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0
160,160.0,336.0,8.161707316796621e+17,TRAVEL: M25 also slow now clockwise through J10 (A3),2017-01-03T06:34:00.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0
161,161.0,337.0,8.161707317006868e+17,TRAVEL: M25 also slow now clockwise through J10 (A3),2017-01-03T06:34:00.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0
162,162.0,339.0,8.161746754494956e+17,TRAVEL: Heavy traffic on M25 clockwise between J10 A3 (Wisley Interchange) and J11 A317 (Chertsey) https://t.co/RmhHfOOVss,2017-01-03T06:49:41.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0
163,163.0,340.0,8.161748217636495e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J11, Chertsey",2017-01-03T06:50:15.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
164,164.0,341.0,8.161825212768256e+17,"#M25 heavy clockwise between J9, Leatherhead and J10, Wisley Interchange",2017-01-03T07:20:51.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
165,165.0,342.0,8.161825837258015e+17,#M25 clockwise between J10 and J11 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-03T07:21:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
166,166.0,343.0,8.161825846905405e+17,#M25 clockwise between J10 and J11 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-03T07:21:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
167,167.0,345.0,8.161832511654666e+17,M25 TRAFFIC NEWS - #M25 clockwise delays between J10 &amp; J11,2017-01-03T07:23:45.000Z,61511100.0,CHT News (aka Crawley Happy Times),A local online newspaper reporting only the good positive news and events in Crawley. A great town in West Sussex! :-) xx,4191.0,0.0
168,168.0,346.0,8.161833362844754e+17,M25 clockwise between J10 and J11 | Accident https://t.co/UJPtWwBBgg,2017-01-03T07:24:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
169,169.0,347.0,8.161833366242345e+17,M25 clockwise between J10 and J11 | Clockwise | Accident,2017-01-03T07:24:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
170,170.0,348.0,8.161843140943053e+17,TRAVEL: M25 slowing generally between J9 and J12 clockwise. Particularly busy past J10 (A3).,2017-01-03T07:27:59.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0
171,171.0,349.0,8.161843141655962e+17,TRAVEL: M25 slowing generally between J9 and J12 clockwise. Particularly busy past J10 (A3).,2017-01-03T07:27:59.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0
172,172.0,350.0,8.161848424884183e+17,M25 clockwise between J10 and J11 | Clockwise | Accident https://t.co/Luj7vsr5PU,2017-01-03T07:30:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
173,173.0,353.0,8.16185179886719e+17,M25 clockwise between J10 and J11 | Accident https://t.co/MHOScFprme Thx 2 HW England,2017-01-03T07:31:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
174,174.0,354.0,8.161852573010493e+17,"#M25 accident clockwise after J10, Wisley Interchange, one lane closed",2017-01-03T07:31:43.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
175,175.0,356.0,8.161855260803768e+17,TRAVEL: Lane 4 of the M25 is blocked clockwise shortly after J10 (A3) due to an accident.,2017-01-03T07:32:48.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0
176,176.0,357.0,8.161855263530885e+17,TRAVEL: Lane 4 of the M25 is blocked clockwise shortly after J10 (A3) due to an accident.,2017-01-03T07:32:48.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0
177,177.0,358.0,8.161856185900278e+17,#M25 - SEVERE - Surrey Clockwise - Accident - After J10 for A3 Surrey/Affecting J9 for A253 Surrey,2017-01-03T07:33:10.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
178,178.0,359.0,8.161856547071099e+17,#M25 J24 clockwise access | Clockwise | Road Works | Hertfordshire https://t.co/dUBmEQIRz6 #east #uktraffic,2017-01-03T07:33:18.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
179,179.0,360.0,8.161861196289188e+17,M25 clockwise between J10 and J11 | Clockwise | Accident https://t.co/LD5x09jJOC,2017-01-03T07:35:09.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0
180,180.0,362.0,8.161863956435436e+17,#M25 heavy anticlockwise between J16 M40 and J15 M4,2017-01-03T07:36:15.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
181,181.0,363.0,8.16186854244352e+17,M25 clockwise within J10 | Clockwise | Congestion,2017-01-03T07:38:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
182,182.0,364.0,8.161878693500068e+17,#M25 clockwise within J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-03T07:42:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
183,183.0,365.0,8.161878703188378e+17,#M25 clockwise within J10 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-03T07:42:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
184,184.0,366.0,8.161886233600532e+17,#M25 clockwise between J9 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-03T07:45:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
185,185.0,367.0,8.161886243917742e+17,#M25 clockwise between J9 and J10 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-03T07:45:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
186,186.0,368.0,8.16190130004312e+17,#M25 clockwise at the Cobham services between J9 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-03T07:51:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
187,187.0,369.0,8.161901310822482e+17,#M25 clockwise at the Cobham services between J9 and J10 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-03T07:51:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
